transaction_id,account_id,user_id,amount,transaction_type,category,transaction_time
1277,75,8888,4567690,debt,salary,2025-02-23 16:38:15.835103
1278,86,89,-4408036,debit,salary,2025-08-15 16:38:15.835107
1279,29,8888,-4724668,debit,rent,2025-06-06 16:38:15.835111
1280,96,8888,1913174,debit,transfer,2025-05-08 16:38:15.835114
1281,3,8888,1678023,debt,transfer,2025-05-14 16:38:15.835117
1282,44,8888,1336558,debt,salary,2025-05-25 16:38:15.835121
1283,48,8888,772995,debit,salary,2025-06-30 16:38:15.835124
1284,149,8888,-1022194,debit,groceries,2025-12-14 16:38:15.835127
1285,94,22,4671779,debt,groceries,2025-07-27 16:38:15.835131
1286,94,8888,4039705,debt,salary,2025-10-10 16:38:15.835134
1287,89,67,1851052,debt,transfer,2025-06-08 16:38:15.835137
1288,134,30,84926,debt,,2025-04-10 16:38:15.835141
1289,46,8888,4810926,credit,transfer,2025-10-31 16:38:15.835144
1290,10,44,4778967,credit,salary,2025-09-28 16:38:15.835148
1291,129,71,4157282,debt,rent,2025-09-16 16:38:15.835151
1292,38,10,-2920414,debit,,2025-11-20 16:38:15.835154
1293,124,50,2953129,credit,groceries,2025-10-21 16:38:15.835158
1294,109,8888,1183710,debt,groceries,2025-08-09 16:38:15.835161
1295,113,85,857674,credit,transfer,2025-12-18 16:38:15.835165
1296,30,33,3928693,debit,rent,2025-04-12 16:38:15.835168
1297,133,13,2077259,credit,transfer,2025-03-03 16:38:15.835171
1298,5,44,3605013,debit,groceries,2025-12-19 16:38:15.835176
1299,73,9,-2902422,debit,rent,2025-09-08 16:38:15.835179
1300,122,95,2885891,debt,rent,2025-03-17 16:38:15.835183
1301,107,8888,-4223090,credit,salary,2025-03-20 16:38:15.835186
1302,129,8888,-4641413,debit,salary,2025-07-28 16:38:15.835189
1303,50,8888,3929080,debt,rent,2025-04-06 16:38:15.835193
1304,127,8888,-3530491,debit,groceries,2025-06-05 16:38:15.835196
1305,63,8888,-264179,debit,groceries,2025-10-26 16:38:15.835200
1306,68,86,3030439,debt,transfer,2025-09-28 16:38:15.835203
1307,144,8888,-3629706,debit,,2025-06-30 16:38:15.835206
1308,84,8888,2267681,credit,transfer,2025-11-26 16:38:15.835210
1309,136,36,-2108178,debit,salary,2025-07-28 16:38:15.835213
1310,44,8888,3439829,debit,groceries,2025-10-09 16:38:15.835217
1311,62,61,2581382,debt,groceries,2025-02-23 16:38:15.835220
1312,24,20,-795450,debit,rent,2025-02-26 16:38:15.835223
1313,104,8888,4607881,debt,transfer,2025-06-02 16:38:15.835226
1314,79,47,-2835268,debit,salary,2025-05-02 16:38:15.835230
1315,23,8888,1787419,debt,groceries,2025-11-21 16:38:15.835233
1316,142,85,2046726,debt,groceries,2025-10-28 16:38:15.835236
1317,28,8888,2033726,credit,transfer,2025-10-16 16:38:15.835240
1318,71,99,-3706101,debit,,2025-05-11 16:38:15.835243
1319,79,8888,-4497424,credit,,2025-05-14 16:38:15.835247
1320,5,11,505307,debt,transfer,2025-12-19 16:38:15.835250
1321,106,8888,-4285712,credit,salary,2025-06-18 16:38:15.835254
1322,99,42,4783887,credit,salary,2025-12-17 16:38:15.835257
1323,25,29,-438975,credit,groceries,2025-02-23 16:38:15.835261
1324,73,59,-116209,credit,transfer,2025-04-09 16:38:15.835264
1325,59,8888,-1084044,debit,,2025-06-23 16:38:15.835268
1326,58,41,-4705744,debit,salary,2025-11-09 16:38:15.835271
1327,27,8888,3088781,debt,,2025-12-18 16:38:15.835274
1328,53,8888,-3684131,credit,,2025-09-14 16:38:15.835278
1329,107,8888,3198867,debt,groceries,2025-05-13 16:38:15.835281
1330,23,8888,3932820,credit,salary,2025-06-20 16:38:15.835285
1331,28,8888,1806272,debt,transfer,2025-02-11 16:38:15.835288
1332,120,8888,229453,debit,rent,2025-11-07 16:38:15.835292
1333,123,90,2694725,credit,,2025-08-02 16:38:15.835295
1334,109,8888,1465611,debit,rent,2025-11-21 16:38:15.835299
1335,105,8888,3931631,debit,transfer,2025-03-08 16:38:15.835302
1336,40,8888,-1313002,debit,transfer,2025-08-22 16:38:15.835306
1337,19,8888,218546,debt,transfer,2025-04-26 16:38:15.835309
1338,124,8888,4986076,credit,groceries,2025-05-05 16:38:15.835312
1339,19,37,4315131,credit,groceries,2025-02-25 16:38:15.835316
1340,123,8888,-1960608,debit,groceries,2025-08-16 16:38:15.835319
1341,100,8888,3739176,debit,rent,2025-12-17 16:38:15.835323
1342,109,8888,1502207,debt,,2025-11-12 16:38:15.835326
1343,104,9,-688195,credit,rent,2025-08-05 16:38:15.835330
1344,48,32,2665136,debt,,2025-06-05 16:38:15.835333
1345,99,5,2262438,debit,rent,2025-03-30 16:38:15.835337
1346,121,27,4724340,debt,,2025-04-03 16:38:15.835340
1347,6,56,2167109,debt,rent,2025-02-17 16:38:15.835343
1348,132,8888,4404392,credit,salary,2025-12-07 16:38:15.835346
1349,130,89,264361,debit,rent,2025-03-10 16:38:15.835350
1350,72,8888,4976825,debt,rent,2025-05-12 16:38:15.835353
1351,139,8888,4731211,credit,rent,2025-07-10 16:38:15.835356
1352,120,92,1831224,debt,rent,2025-03-23 16:38:15.835359
1353,94,8888,2566864,credit,,2025-12-09 16:38:15.835363
1354,118,22,3360522,debt,transfer,2025-08-28 16:38:15.835366
1355,19,8888,-643837,debit,groceries,2025-05-05 16:38:15.835369
1356,135,8888,-2188058,credit,groceries,2025-03-31 16:38:15.835373
1357,116,88,3763524,debit,rent,2025-09-10 16:38:15.835377
1358,21,80,2021499,credit,rent,2025-02-26 16:38:15.835380
1359,40,8888,776308,debit,rent,2025-07-16 16:38:15.835383
1360,45,8888,1029695,debt,salary,2025-03-17 16:38:15.835387
1361,73,8888,1212797,debt,transfer,2025-05-04 16:38:15.835390
1362,95,8888,-618642,debit,groceries,2025-04-24 16:38:15.835393
1363,18,40,3484243,debt,transfer,2025-04-26 16:38:15.835396
1364,114,8888,3240574,debit,rent,2025-11-18 16:38:15.835400
1365,65,8888,3787266,debt,transfer,2025-02-28 16:38:15.835403
1366,116,69,30014,debt,groceries,2025-02-24 16:38:15.835406
1367,49,38,2044750,debit,salary,2025-08-11 16:38:15.835410
1368,144,83,-2830406,credit,,2025-05-28 16:38:15.835413
1369,89,40,441943,debt,rent,2025-08-31 16:38:15.835416
1370,26,8888,-3442215,debit,rent,2025-05-25 16:38:15.835420
1371,76,8888,4552065,debt,,2025-02-13 16:38:15.835423
1372,87,8888,2253283,debt,salary,2025-04-03 16:38:15.835426
1373,63,8888,3099366,debt,,2025-03-11 16:38:15.835430
1374,141,98,-1524336,credit,salary,2025-11-30 16:38:15.835433
1375,48,8888,1127241,debt,salary,2025-10-18 16:38:15.835436
1376,77,5,-2706745,credit,groceries,2025-02-18 16:38:15.835440
1377,31,81,4189076,debt,transfer,2025-08-14 16:38:15.835443
1378,104,8888,-3178749,debit,salary,2025-11-30 16:38:15.835446
1379,75,87,3896861,debit,rent,2025-03-14 16:38:15.835450
1380,65,64,3351006,debit,salary,2025-03-24 16:38:15.835454
1381,68,57,-3236865,credit,rent,2025-06-20 16:38:15.835457
1382,112,36,855698,debt,transfer,2025-07-10 16:38:15.835460
1383,28,45,-3588687,debit,groceries,2025-08-22 16:38:15.835464
1384,132,8888,2065156,debit,groceries,2025-11-28 16:38:15.835468
1385,98,24,-2808895,credit,groceries,2025-04-09 16:38:15.835471
1386,30,71,1836619,debt,salary,2025-10-06 16:38:15.835475
1387,106,8888,3578437,credit,salary,2025-02-16 16:38:15.835478
1388,25,8888,2489825,credit,salary,2025-09-02 16:38:15.835482
1389,146,2,2139025,credit,rent,2025-09-16 16:38:15.835486
1390,12,8888,3526971,credit,groceries,2025-10-26 16:38:15.835489
1391,32,8888,1915576,debt,transfer,2025-04-14 16:38:15.835492
1392,135,68,2799044,debit,transfer,2025-03-29 16:38:15.835496
1393,24,39,3385514,debt,,2025-03-13 16:38:15.835499
1394,100,8888,2812091,debt,salary,2025-04-07 16:38:15.835502
1395,134,8888,2543205,debit,,2025-10-06 16:38:15.835505
1396,69,72,1583206,debt,groceries,2025-12-18 16:38:15.835509
1397,147,8888,-2703795,debit,rent,2025-10-20 16:38:15.835512
1398,104,8888,-4938910,debit,groceries,2025-11-01 16:38:15.835516
1399,35,8888,185737,credit,groceries,2025-05-20 16:38:15.835519
1400,62,57,-156639,debit,,2025-11-14 16:38:15.835523
1401,62,8888,-2680681,credit,,2025-10-19 16:38:15.835527
1402,120,74,1481879,debt,salary,2025-07-18 16:38:15.835530
1403,37,50,429527,credit,transfer,2025-10-11 16:38:15.835533
1404,137,8888,2233121,credit,transfer,2025-11-17 16:38:15.835537
1405,131,8888,3715096,credit,salary,2025-06-25 16:38:15.835540
1406,120,8888,2967770,debit,transfer,2025-11-02 16:38:15.835544
1407,55,8888,1526809,debit,,2025-07-04 16:38:15.835548
1408,87,8888,720584,credit,groceries,2025-04-06 16:38:15.835551
1409,67,57,-4832942,debit,transfer,2025-05-18 16:38:15.835555
1410,52,8888,167462,credit,rent,2025-03-01 16:38:15.835559
1411,84,44,1510279,debit,rent,2025-05-10 16:38:15.835563
1412,132,42,553674,debt,transfer,2025-05-20 16:38:15.835566
1413,2,8888,4136510,credit,,2025-04-03 16:38:15.835569
1414,105,8888,4263004,debt,rent,2025-08-19 16:38:15.835572
1415,140,93,3300501,debt,groceries,2025-08-30 16:38:15.835576
1416,71,8888,-1034575,debit,,2025-03-15 16:38:15.835580
1417,15,8,296325,debt,transfer,2025-08-12 16:38:15.835583
1418,43,8888,4064710,debit,transfer,2025-12-10 16:38:15.835586
1419,101,8888,-2041796,debit,salary,2025-06-06 16:38:15.835590
1420,124,33,-3833029,debit,transfer,2025-04-23 16:38:15.835593
1421,5,87,3852528,credit,salary,2025-09-16 16:38:15.835597
1422,93,8888,2023884,debit,rent,2025-08-04 16:38:15.835601
1423,10,8888,4179378,debit,groceries,2025-10-15 16:38:15.835608
1424,131,8888,3928613,debt,rent,2025-12-10 16:38:15.835611
1425,31,67,-2187096,credit,groceries,2025-07-02 16:38:15.835615
1426,26,8888,4072494,debit,rent,2025-09-09 16:38:15.835618
1427,45,8888,4423115,debt,groceries,2025-06-26 16:38:15.835622
1428,55,8888,3657185,credit,rent,2025-06-17 16:38:15.835626
1429,14,25,-1115789,credit,,2025-07-28 16:38:15.835629
1430,10,8888,1886283,debt,transfer,2025-09-17 16:38:15.835633
1431,5,8888,493773,debt,transfer,2025-05-09 16:38:15.835636
1432,42,57,2058447,debit,,2025-03-22 16:38:15.835639
1433,52,8888,-4709266,debit,rent,2025-11-02 16:38:15.835643
1434,122,25,340995,debt,rent,2025-08-06 16:38:15.835646
1435,81,8888,-3295848,debit,,2025-07-21 16:38:15.835650
1436,140,74,3350434,debt,rent,2025-03-03 16:38:15.835653
1437,106,8888,1323392,credit,rent,2025-09-06 16:38:15.835657
1438,3,73,208184,credit,groceries,2025-06-14 16:38:15.835663
1439,112,83,-2605776,credit,,2025-04-20 16:38:15.835670
1440,60,13,2308922,credit,salary,2025-11-02 16:38:15.835675
1441,43,8888,-3983557,debit,salary,2025-11-06 16:38:15.835680
1442,93,8888,740572,credit,transfer,2025-07-28 16:38:15.835685
1443,105,76,4347990,debt,,2025-03-23 16:38:15.835690
1444,61,49,2771522,credit,rent,2025-05-04 16:38:15.835695
1445,24,57,2755297,credit,transfer,2025-07-06 16:38:15.835700
1446,128,49,3050247,debt,transfer,2025-08-07 16:38:15.835705
1447,104,8888,-2074008,credit,salary,2025-09-14 16:38:15.835711
1448,149,8888,2789693,debt,transfer,2025-04-21 16:38:15.835716
1449,62,41,-1104157,debit,rent,2025-10-11 16:38:15.835723
1450,129,8888,2787755,debit,transfer,2025-09-05 16:38:15.835728
1451,47,71,1799458,debt,salary,2025-04-21 16:38:15.835733
1452,112,8888,4292565,debit,salary,2025-10-07 16:38:15.835740
1453,2,8888,741451,debit,groceries,2025-07-10 16:38:15.835745
1454,131,23,-2516508,credit,groceries,2025-03-14 16:38:15.835749
1455,108,8888,-1752766,debit,groceries,2025-04-19 16:38:15.835753
1456,72,66,3704853,debt,,2025-08-01 16:38:15.835756
1457,60,8888,849859,credit,groceries,2025-12-17 16:38:15.835760
1458,43,8888,-1650144,debit,groceries,2025-12-11 16:38:15.835763
1459,119,61,-2782971,credit,transfer,2025-06-11 16:38:15.835767
1460,150,8888,4434816,debit,transfer,2025-03-29 16:38:15.835770
1461,59,8888,2050538,debit,,2025-12-15 16:38:15.835774
1462,143,8888,1301195,credit,rent,2025-08-10 16:38:15.835778
1463,29,33,-3949268,debit,,2025-03-09 16:38:15.835781
1464,48,8888,-2012026,debit,groceries,2025-03-31 16:38:15.835785
1465,34,8888,-4175988,credit,rent,2025-07-12 16:38:15.835788
1466,81,8888,-429443,debit,rent,2025-04-24 16:38:15.835792
1467,28,8888,-3442916,debit,,2025-06-27 16:38:15.835795
1468,68,19,1975822,credit,,2025-11-17 16:38:15.835799
1469,147,8888,3580874,debt,,2025-05-18 16:38:15.835802
1470,148,8888,4744771,debt,salary,2025-10-30 16:38:15.835805
1471,107,21,740332,debit,,2025-04-27 16:38:15.835810
1472,115,8888,4462165,debt,salary,2025-04-13 16:38:15.835813
1473,90,8888,2654496,debit,salary,2025-06-13 16:38:15.835817
1474,49,8888,2882412,debt,,2025-10-28 16:38:15.835821
1475,7,8888,-1909968,credit,groceries,2025-12-10 16:38:15.835824
1476,104,31,4209679,debt,,2025-05-24 16:38:15.835828
1477,52,32,3997304,credit,salary,2025-07-08 16:38:15.835831
1478,119,99,2281836,debt,salary,2025-10-17 16:38:15.835834
1479,121,8888,-4675053,credit,,2025-03-05 16:38:15.835838
1480,49,99,4498032,debit,transfer,2025-02-24 16:38:15.835841
1481,69,93,-2666693,debit,transfer,2025-09-27 16:38:15.835845
1482,145,16,440144,debit,salary,2025-04-02 16:38:15.835849
1483,55,85,4412702,debt,transfer,2025-05-31 16:38:15.835852
1484,131,72,131883,debit,,2025-09-06 16:38:15.835856
1485,39,25,-3173374,debit,,2025-04-03 16:38:15.835859
1486,103,8888,1387279,debt,rent,2025-08-19 16:38:15.835862
1487,54,8888,-1870492,credit,transfer,2025-12-11 16:38:15.835866
1488,61,8888,4269024,debt,,2025-06-11 16:38:15.835869
1489,36,8888,829694,debt,transfer,2025-11-25 16:38:15.835873
1490,55,71,-4857629,credit,groceries,2025-06-14 16:38:15.835877
1491,117,94,3104848,debt,,2025-11-30 16:38:15.835880
1492,32,8888,-2122568,credit,,2025-08-05 16:38:15.835884
1493,76,72,1017371,credit,,2025-12-07 16:38:15.835888
1494,11,13,96140,debt,,2025-03-24 16:38:15.835891
1495,146,35,309766,credit,groceries,2025-11-04 16:38:15.835895
1496,7,8888,45363,debit,salary,2025-10-20 16:38:15.835899
1497,26,36,-2102783,credit,,2025-08-30 16:38:15.835903
1498,47,23,-4957538,debit,salary,2025-05-02 16:38:15.835906
1499,139,16,2500409,credit,transfer,2025-05-04 16:38:15.835910
1500,112,95,4079808,debt,groceries,2025-03-30 16:38:15.835913
1501,64,8888,2666911,debt,rent,2025-04-03 16:38:15.835916
1502,111,61,1993523,debt,salary,2025-06-05 16:38:15.835919
1503,73,8888,2166173,debt,salary,2025-03-17 16:38:15.835923
1504,100,15,2407239,debt,rent,2025-02-25 16:38:15.835926
1505,130,8888,-1241067,credit,rent,2025-03-07 16:38:15.835929
1506,64,22,4085977,credit,,2025-04-17 16:38:15.835933
1507,134,8888,2565237,debt,transfer,2025-12-02 16:38:15.835937
1508,32,8888,4601252,credit,,2025-09-12 16:38:15.835940
1509,38,67,1607626,credit,groceries,2025-10-14 16:38:15.835944
1510,42,88,648389,debit,rent,2025-09-08 16:38:15.835947
1511,33,8888,4189189,debit,salary,2025-12-20 16:38:15.835951
1512,66,8888,1392459,debt,,2025-09-09 16:38:15.835954
1513,17,8888,-438848,credit,groceries,2025-09-27 16:38:15.835958
1514,8,8888,4084857,debt,rent,2025-12-18 16:38:15.835961
1515,30,34,4141450,debt,transfer,2025-11-25 16:38:15.835965
1516,18,42,813595,debt,salary,2025-03-10 16:38:15.835968
1517,76,52,3189459,credit,transfer,2025-06-23 16:38:15.835972
1518,108,52,-1790276,debit,rent,2025-09-18 16:38:15.835976
1519,81,21,503495,credit,transfer,2025-05-08 16:38:15.835979
1520,28,85,4666053,credit,salary,2025-06-28 16:38:15.835983
1521,40,2,1869210,debit,transfer,2025-02-20 16:38:15.835986
1522,87,8888,-3218460,credit,rent,2025-02-23 16:38:15.835989
1523,104,8888,-3423989,debit,salary,2025-04-30 16:38:15.835993
1524,18,17,-3889771,credit,groceries,2025-09-27 16:38:15.835996
1525,126,8888,-3180430,debit,groceries,2025-09-01 16:38:15.836000
1526,126,8888,-3538085,debit,rent,2025-05-27 16:38:15.836004
1527,112,8888,-2333814,credit,,2025-02-16 16:38:15.836007
1528,143,64,-4086836,credit,transfer,2025-10-01 16:38:15.836011
1529,48,79,-4064299,debit,salary,2025-09-24 16:38:15.836014
1530,30,37,1127851,debit,salary,2025-07-23 16:38:15.836018
1531,74,8888,-2483070,credit,salary,2025-04-20 16:38:15.836021
1532,112,71,1691043,debt,transfer,2025-11-16 16:38:15.836025
1533,1,8888,1482552,debt,rent,2025-03-02 16:38:15.836028
1534,57,55,1374374,debt,,2025-03-02 16:38:15.836031
1535,122,35,-389081,credit,transfer,2025-06-21 16:38:15.836035
1536,144,89,-4457364,credit,rent,2025-10-23 16:38:15.836039
1537,107,8888,2466845,debt,groceries,2025-07-08 16:38:15.836042
1538,103,8888,-1054929,debit,transfer,2025-04-01 16:38:15.836045
1539,67,55,4646889,debit,,2025-02-09 16:38:15.836049
1540,92,8888,2904790,credit,salary,2025-05-19 16:38:15.836053
1541,108,8888,1292777,credit,,2025-11-16 16:38:15.836056
1542,132,13,1574108,debt,rent,2025-09-15 16:38:15.836059
1543,97,71,2868975,debit,salary,2025-08-25 16:38:15.836063
1544,32,8888,-1421950,debit,salary,2025-07-21 16:38:15.836066
1545,50,85,1744238,debt,salary,2025-07-08 16:38:15.836069
1546,66,8888,473917,debit,transfer,2025-12-20 16:38:15.836073
1547,41,56,2148949,debt,,2025-10-04 16:38:15.836076
1548,43,28,354980,debit,transfer,2025-05-16 16:38:15.836080
1549,106,8888,-2147659,debit,salary,2025-05-13 16:38:15.836083
1550,83,8888,2916764,debt,transfer,2025-07-20 16:38:15.836086
1551,112,35,4149953,credit,rent,2025-05-03 16:38:15.836090
1552,5,81,983875,debt,transfer,2025-04-14 16:38:15.836094
1553,95,8888,4613161,debit,salary,2025-08-30 16:38:15.836097
1554,23,8888,-4579632,debit,,2025-12-13 16:38:15.836101
1555,47,8888,-2545131,debit,transfer,2025-06-30 16:38:15.836105
1556,105,85,-3930353,credit,rent,2025-10-27 16:38:15.836109
1557,12,8888,99063,debt,groceries,2025-04-27 16:38:15.836112
1558,94,8888,-1875012,credit,transfer,2025-05-16 16:38:15.836116
1559,107,23,1831895,credit,transfer,2025-04-22 16:38:15.836120
1560,15,60,4380752,debit,salary,2025-07-21 16:38:15.836123
1561,63,8888,3219058,credit,,2025-08-11 16:38:15.836127
1562,150,8888,861612,debt,rent,2025-12-10 16:38:15.836130
1563,116,8888,1940989,credit,salary,2025-09-30 16:38:15.836133
1564,51,29,3063339,debit,groceries,2025-09-16 16:38:15.836137
1565,118,12,-4018792,debit,salary,2025-07-25 16:38:15.836141
1566,125,90,3364019,debt,salary,2025-09-18 16:38:15.836144
1567,15,61,1887465,credit,salary,2025-04-10 16:38:15.836148
1568,122,33,2130650,debt,groceries,2025-09-15 16:38:15.836151
1569,112,19,2104120,debt,salary,2025-04-05 16:38:15.836154
1570,6,75,1416508,debt,,2025-09-15 16:38:15.836157
1571,144,28,1337908,debit,transfer,2025-07-27 16:38:15.836161
1572,52,8888,-1996922,credit,salary,2025-03-02 16:38:15.836165
1573,20,8888,1149233,debt,rent,2025-10-18 16:38:15.836168
1574,1,26,-1845596,debit,transfer,2025-10-18 16:38:15.836171
1575,85,8888,-512729,credit,rent,2025-02-16 16:38:15.836175
1576,57,76,4111255,credit,rent,2025-09-19 16:38:15.836179
1577,101,8888,1184435,credit,,2025-03-07 16:38:15.836182
1578,8,8888,1694366,credit,transfer,2025-10-08 16:38:15.836186
1579,1,29,-3275847,credit,transfer,2025-02-11 16:38:15.836189
1580,113,63,-4975772,debit,groceries,2025-11-08 16:38:15.836193
1581,37,8888,2348576,debt,,2025-12-12 16:38:15.836196
1582,6,8888,-531006,debit,rent,2025-07-09 16:38:15.836200
1583,41,8888,1706098,debt,,2025-05-14 16:38:15.836203
1584,139,5,2271264,debt,salary,2025-07-17 16:38:15.836206
1585,54,8888,-1432799,debit,salary,2025-07-23 16:38:15.836209
1586,81,66,4698977,debt,groceries,2025-05-16 16:38:15.836213
1587,125,8888,-3280358,debit,transfer,2025-02-24 16:38:15.836217
1588,136,8888,3953847,debt,rent,2025-05-28 16:38:15.836220
1589,44,58,-1472251,debit,transfer,2025-08-29 16:38:15.836224
1590,30,81,-2902291,debit,salary,2025-03-24 16:38:15.836227
1591,73,8888,2120319,credit,transfer,2025-11-15 16:38:15.836231
1592,129,9,-2073524,credit,transfer,2025-08-03 16:38:15.836234
1593,56,81,3833846,debt,rent,2025-06-11 16:38:15.836238
1594,89,94,-3792386,credit,groceries,2025-08-03 16:38:15.836241
1595,90,8888,1251207,credit,transfer,2025-12-11 16:38:15.836245
1596,7,74,-2766815,debit,salary,2025-09-20 16:38:15.836248
1597,129,8888,-3070140,credit,rent,2025-12-11 16:38:15.836252
1598,116,78,-1556532,debit,,2025-03-09 16:38:15.836256
1599,144,8888,-1596234,credit,groceries,2025-05-05 16:38:15.836259
1600,86,8888,-1454381,debit,rent,2025-09-08 16:38:15.836263
1601,30,38,-121086,debit,groceries,2025-06-25 16:38:15.836267
1602,130,8888,4239845,debt,rent,2025-09-21 16:38:15.836270
1603,126,8888,-2221020,debit,salary,2025-02-09 16:38:15.836274
1604,21,8888,1054380,debt,transfer,2025-06-13 16:38:15.836277
1605,38,8888,4060444,debt,salary,2025-10-12 16:38:15.836280
1606,123,26,3689134,debt,groceries,2025-07-08 16:38:15.836284
1607,128,8888,-4377709,debit,groceries,2025-09-30 16:38:15.836287
1608,103,10,3732633,credit,salary,2025-10-15 16:38:15.836291
1609,62,8888,3709189,debt,groceries,2025-12-18 16:38:15.836294
1610,124,71,4322148,debit,,2025-06-13 16:38:15.836298
1611,36,94,3819661,credit,transfer,2025-11-29 16:38:15.836301
1612,50,21,4784351,credit,rent,2025-04-07 16:38:15.836305
1613,59,8888,715314,debt,,2025-03-07 16:38:15.836309
1614,63,8888,-4152188,debit,salary,2025-05-15 16:38:15.836312
1615,82,39,2341682,debit,,2025-02-26 16:38:15.836316
1616,54,8888,3837842,debit,transfer,2025-12-14 16:38:15.836319
1617,73,8888,4947133,debt,transfer,2025-06-20 16:38:15.836322
1618,110,8888,1560938,debt,salary,2025-04-05 16:38:15.836326
1619,10,8888,1291196,credit,,2025-09-18 16:38:15.836329
1620,61,95,-1253083,debit,rent,2025-05-19 16:38:15.836333
1621,113,64,1094717,credit,salary,2025-07-26 16:38:15.836337
1622,91,8888,4367351,debit,transfer,2025-12-12 16:38:15.836340
1623,3,42,-1276784,credit,transfer,2025-06-12 16:38:15.836344
1624,22,8888,2987701,credit,rent,2025-03-06 16:38:15.836348
1625,19,98,4027077,debt,rent,2025-08-11 16:38:15.836351
1626,148,8888,251603,debit,salary,2025-09-01 16:38:15.836355
1627,121,6,1923173,credit,,2025-04-30 16:38:15.836358
1628,91,8888,3151949,debt,transfer,2025-03-21 16:38:15.836362
1629,10,37,-906198,debit,,2025-11-05 16:38:15.836365
1630,79,22,2923879,debit,,2025-07-22 16:38:15.836369
1631,99,8888,1064531,debit,rent,2025-06-01 16:38:15.836373
1632,75,8888,-3169575,debit,,2025-06-17 16:38:15.836376
1633,115,8888,1505970,debt,salary,2025-07-23 16:38:15.836379
1634,146,32,-1401626,credit,rent,2025-03-23 16:38:15.836383
1635,37,8888,-3293508,credit,transfer,2025-02-12 16:38:15.836386
1636,5,83,4103132,debit,,2025-02-12 16:38:15.836390
1637,3,8888,2794541,debt,groceries,2025-03-21 16:38:15.836393
1638,73,41,1720378,debt,rent,2025-04-07 16:38:15.836396
1639,135,8888,3078959,debit,,2025-08-11 16:38:15.836400
1640,145,72,-3766806,credit,transfer,2025-04-09 16:38:15.836403
1641,8,45,3098347,debt,,2025-08-12 16:38:15.836407
1642,88,42,3164292,debt,salary,2025-09-10 16:38:15.836410
1643,14,8888,-3437354,credit,salary,2025-06-29 16:38:15.836414
1644,25,18,3135201,credit,groceries,2025-07-27 16:38:15.836418
1645,72,8888,-3409114,credit,groceries,2025-06-26 16:38:15.836421
1646,117,8888,3670398,credit,salary,2025-08-22 16:38:15.836425
1647,45,93,992846,debt,,2025-04-24 16:38:15.836428
1648,124,8888,-899953,credit,rent,2025-07-31 16:38:15.836431
1649,25,11,4357742,debt,,2025-04-03 16:38:15.836435
1650,48,8888,-1622909,debit,rent,2025-07-30 16:38:15.836438
1651,134,82,-989957,debit,transfer,2025-09-17 16:38:15.836442
1652,73,8888,4651685,debit,groceries,2025-06-04 16:38:15.836445
1653,89,50,1699678,debit,salary,2025-03-24 16:38:15.836449
1654,68,61,2855943,debit,groceries,2025-12-09 16:38:15.836453
1655,4,87,4481215,credit,salary,2025-03-27 16:38:15.836456
1656,120,86,1877592,debit,rent,2025-04-04 16:38:15.836460
1657,52,62,3042298,debt,rent,2025-03-22 16:38:15.836463
1658,148,8888,-1907188,debit,rent,2025-07-06 16:38:15.836467
1659,130,8888,-4594939,credit,salary,2025-04-11 16:38:15.836470
1660,58,35,-3104874,debit,rent,2025-05-18 16:38:15.836474
1661,108,44,4736638,debit,transfer,2025-09-02 16:38:15.836477
1662,52,6,-189932,credit,groceries,2025-09-08 16:38:15.836480
1663,126,17,4643094,debit,groceries,2025-03-25 16:38:15.836484
1664,22,11,1591286,debit,groceries,2025-05-16 16:38:15.836488
1665,122,8888,3885801,debt,transfer,2025-07-06 16:38:15.836491
1666,19,32,4823780,credit,transfer,2025-04-23 16:38:15.836495
1667,47,65,3540991,debit,rent,2025-11-29 16:38:15.836498
1668,100,8888,22371,credit,,2025-05-29 16:38:15.836502
1669,102,66,1571429,debit,salary,2025-07-22 16:38:15.836506
1670,135,15,4265621,debt,groceries,2025-04-16 16:38:15.836509
1671,110,82,1494373,credit,salary,2025-04-21 16:38:15.836512
1672,74,94,312185,credit,rent,2025-07-19 16:38:15.836516
1673,21,8888,3643181,debt,,2025-05-13 16:38:15.836519
1674,43,8888,535157,debit,salary,2025-06-06 16:38:15.836522
1675,53,8888,-190436,debit,salary,2025-07-17 16:38:15.836526
1676,98,39,2286792,credit,salary,2025-05-18 16:38:15.836529
1677,21,17,-2980549,debit,salary,2025-07-16 16:38:15.836533
1678,66,51,4374573,debit,groceries,2025-09-08 16:38:15.836536
1679,62,8888,-1006200,debit,transfer,2025-09-15 16:38:15.836540
1680,57,8888,948660,debt,,2025-04-03 16:38:15.836543
1681,25,8888,94363,debit,rent,2025-12-18 16:38:15.836547
1682,126,8888,3323427,debit,transfer,2025-11-30 16:38:15.836550
1683,17,8888,730113,credit,,2025-08-12 16:38:15.836554
1684,78,36,4148743,credit,transfer,2025-03-02 16:38:15.836558
1685,126,22,3681814,debt,rent,2025-09-05 16:38:15.836561
1686,117,8888,1631577,credit,rent,2025-05-22 16:38:15.836565
1687,74,8888,2467846,debit,groceries,2025-02-14 16:38:15.836569
1688,54,8888,3970208,debit,rent,2025-04-02 16:38:15.836573
1689,75,8888,-3962723,debit,groceries,2025-04-12 16:38:15.836576
1690,11,8888,3201214,debit,,2025-04-09 16:38:15.836580
